Outcome: lose
Spanning Area: 110
Rows: 16, Cols: 30, Mines: 99
Clicked Mine: (11, 6)
Last Move Prob: 0.13311599002178554
Last Move Entropy: 0.13311599002178554
Game Seed: 1051454923

0,0,0,1,0,0,-1.0000
0,1,0,1,0,0,-1.0000
0,2,0,1,0,1,-1.0000
0,3,1,0,0,0,1.0000
0,4,0,1,0,2,-1.0000
0,5,0,1,0,1,-1.0000
0,6,0,1,0,1,-1.0000
0,7,0,1,0,1,-1.0000
0,8,1,0,0,1,1.0000
0,9,1,0,0,0,1.0000
0,10,0,1,0,2,-1.0000
0,11,1,0,0,0,1.0000
0,12,0,1,0,2,-1.0000
0,13,1,0,0,0,1.0000
0,14,0,1,0,2,-1.0000
0,15,1,0,0,0,1.0000
0,16,1,0,0,3,0.6759
0,17,1,0,0,0,0.1946
0,18,0,0,0,2,0.1946
0,19,1,0,0,0,0.1946
0,20,0,0,0,1,0.1946
0,21,0,0,0,0,0.1946
0,22,0,0,0,0,0.1946
0,23,0,0,0,1,0.1946
0,24,0,0,0,1,0.1946
0,25,0,0,0,1,0.1946
0,26,0,0,0,0,0.1946
0,27,0,0,0,0,0.1946
0,28,0,0,0,0,0.1946
0,29,0,0,0,0,0.1946
1,0,0,1,0,1,-1.0000
1,1,0,1,0,2,-1.0000
1,2,0,1,0,3,-1.0000
1,3,0,1,0,2,-1.0000
1,4,0,1,0,2,-1.0000
1,5,1,0,0,0,1.0000
1,6,0,1,0,1,-1.0000
1,7,0,1,0,1,-1.0000
1,8,0,1,0,3,-1.0000
1,9,0,1,0,3,-1.0000
1,10,0,1,0,3,-1.0000
1,11,0,1,0,1,-1.0000
1,12,0,1,0,2,-1.0000
1,13,0,1,0,1,-1.0000
1,14,0,1,0,3,-1.0000
1,15,0,1,0,4,-1.0000
1,16,1,0,0,3,0.6759
1,17,0,0,0,4,0.1946
1,18,0,0,0,3,0.1946
1,19,0,0,0,2,0.1946
1,20,0,0,0,1,0.1946
1,21,0,0,0,0,0.1946
1,22,0,0,0,0,0.1946
1,23,0,0,0,1,0.1946
1,24,1,0,0,1,0.1946
1,25,0,0,0,2,0.1946
1,26,0,0,0,1,0.1946
1,27,0,0,0,0,0.1946
1,28,0,0,0,0,0.1946
1,29,0,0,0,0,0.1946
2,0,0,1,0,1,-1.0000
2,1,1,0,0,0,1.0000
2,2,1,0,0,1,1.0000
2,3,0,1,0,2,-1.0000
2,4,0,1,0,2,-1.0000
2,5,0,1,0,2,-1.0000
2,6,0,1,0,2,-1.0000
2,7,0,1,0,1,-1.0000
2,8,0,1,0,2,-1.0000
2,9,1,0,0,0,1.0000
2,10,0,1,0,1,-1.0000
2,11,0,1,0,0,-1.0000
2,12,0,1,0,0,-1.0000
2,13,0,1,0,0,-1.0000
2,14,0,1,0,1,-1.0000
2,15,1,0,0,0,1.0000
2,16,0,0,0,3,0.6482
2,17,0,0,0,3,0.1946
2,18,1,0,0,0,0.1946
2,19,0,0,0,1,0.1946
2,20,0,0,0,1,0.1946
2,21,0,0,0,1,0.1946
2,22,0,0,0,2,0.1946
2,23,0,0,0,3,0.1946
2,24,0,0,0,4,0.1946
2,25,1,0,0,0,0.1946
2,26,0,0,0,1,0.1946
2,27,0,0,0,0,0.1946
2,28,0,0,0,0,0.1946
2,29,0,0,0,0,0.1946
3,0,0,1,0,2,-1.0000
3,1,0,1,0,3,-1.0000
3,2,0,1,0,3,-1.0000
3,3,0,1,0,2,-1.0000
3,4,1,0,0,0,1.0000
3,5,0,1,0,1,-1.0000
3,6,0,1,0,1,-1.0000
3,7,1,0,0,0,1.0000
3,8,0,1,0,3,-1.0000
3,9,0,1,0,3,-1.0000
3,10,0,1,0,3,-1.0000
3,11,0,1,0,1,-1.0000
3,12,0,1,0,0,-1.0000
3,13,0,1,0,0,-1.0000
3,14,0,1,0,2,-1.0000
3,15,0,1,0,3,-1.0000
3,16,1,0,0,2,0.1759
3,17,0,0,0,3,0.1946
3,18,0,0,0,2,0.1946
3,19,0,0,0,2,0.1946
3,20,0,0,0,2,0.1946
3,21,1,0,0,1,0.1946
3,22,0,0,0,3,0.1946
3,23,1,0,0,0,0.1946
3,24,1,0,0,2,0.1946
3,25,0,0,0,3,0.1946
3,26,0,0,0,3,0.1946
3,27,0,0,0,2,0.1946
3,28,0,0,0,1,0.1946
3,29,0,0,0,0,0.1946
4,0,0,1,0,1,-1.0000
4,1,1,0,0,0,1.0000
4,2,0,1,0,1,-1.0000
4,3,0,1,0,1,-1.0000
4,4,0,1,0,2,-1.0000
4,5,0,1,0,2,-1.0000
4,6,0,1,0,2,-1.0000
4,7,0,1,0,1,-1.0000
4,8,0,1,0,2,-1.0000
4,9,1,0,0,1,1.0000
4,10,1,0,0,0,1.0000
4,11,0,1,0,2,-1.0000
4,12,0,1,0,1,-1.0000
4,13,0,1,0,1,-1.0000
4,14,0,1,0,2,-1.0000
4,15,1,0,0,0,1.0000
4,16,0,0,0,3,0.1759
4,17,0,0,0,3,0.1946
4,18,1,0,0,0,0.1946
4,19,0,0,0,1,0.1946
4,20,0,0,0,2,0.1946
4,21,1,0,0,0,0.1946
4,22,0,0,0,3,0.1946
4,23,0,0,0,2,0.1946
4,24,0,0,0,3,0.1946
4,25,0,0,0,3,0.1946
4,26,1,0,0,1,0.1946
4,27,1,0,0,1,0.1946
4,28,0,0,0,3,0.1946
4,29,0,0,0,2,0.1946
5,0,0,1,0,1,-1.0000
5,1,0,1,0,1,-1.0000
5,2,0,1,0,1,-1.0000
5,3,0,1,0,1,-1.0000
5,4,0,1,0,2,-1.0000
5,5,1,0,0,0,1.0000
5,6,0,1,0,2,-1.0000
5,7,0,1,0,1,-1.0000
5,8,0,1,0,2,-1.0000
5,9,0,1,0,3,-1.0000
5,10,0,0,0,5,0.3884
5,11,1,0,0,2,0.3069
5,12,0,0,0,2,0.3066
5,13,0,0,0,1,0.3864
5,14,1,0,0,2,0.3067
5,15,0,0,0,3,0.3070
5,16,0,0,0,3,0.1946
5,17,1,0,0,1,0.1946
5,18,0,0,0,2,0.1946
5,19,0,0,0,1,0.1946
5,20,0,0,0,1,0.1946
5,21,0,0,0,1,0.1946
5,22,0,0,0,1,0.1946
5,23,0,0,0,0,0.1946
5,24,0,0,0,2,0.1946
5,25,1,0,0,2,0.1946
5,26,0,0,0,4,0.1946
5,27,0,0,0,3,0.1946
5,28,1,0,0,1,0.1946
5,29,1,0,0,0,0.1946
6,0,0,1,0,0,-1.0000
6,1,0,1,0,0,-1.0000
6,2,0,1,0,0,-1.0000
6,3,0,1,0,1,-1.0000
6,4,1,0,0,1,1.0000
6,5,0,1,0,3,-1.0000
6,6,0,0,0,4,0.2761
6,7,1,0,0,3,0.7202
6,8,0,1,0,3,-1.0000
6,9,0,0,0,3,0.2820
6,10,1,0,0,2,0.3304
6,11,1,0,0,0,0.1946
6,12,0,0,0,2,0.1946
6,13,0,0,0,2,0.1946
6,14,0,0,0,3,0.1946
6,15,1,0,0,1,0.1946
6,16,0,0,0,2,0.1946
